isoelectric_point,protein_format,molecular_weight_da,product_conc_mg_ml,ph,kcl_conc,succinate_conc,fructose_conc,ps80_conc,mannitol_conc,citrate_conc,llysine_conc,ps50_conc,tm_c
5.8422,IGG3,388669.23,518.4,5.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,169.619546665848
6.411600000000001,IGG4,404683.89,103.68,6.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,172.17378666584798
6.411600000000001,IGG4,404683.89,103.68,5.0,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,171.19957333415198
5.499,IGG3,389595.72,518.4,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,174.484459595288
5.7642,NANO_MB,241517.52,293.76,4.5,135.0,15.0,0.0,0.4,0.0,0.0,0.0,0.0,149.635893334152
5.982600000000001,IGG3,386626.68,172.8,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,145.73141409544
5.9124,KNOB_HOLE,272510.88,34.56,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,153.32740781735998
5.9124,KNOB_HOLE,272510.88,34.56,5.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,147.74393113
5.9124,KNOB_HOLE,272510.88,172.8,5.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,142.23246853784
5.9124,KNOB_HOLE,272510.88,172.8,5.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,151.65275653824
,IGG3,386148.75,172.8,5.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,159.13242666584802
5.7642,NANO_MB,241517.52,414.72,4.5,0.0,15.0,0.0,0.4,0.0,0.0,135.0,0.0,150.765653334152
5.772,KNOB_HOLE,421360.71,172.8,5.0,0.0,0.0,135.0,0.4,0.0,15.0,67.5,0.0,148.481573334152
6.6534,DOPPELMAB,530229.96,172.8,5.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,133.52453333415198
,IGG3,386148.75,172.8,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,168.522533334152
6.162000000000001,IGG3,391603.56,518.4,4.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,145.813934902152
6.6534,DOPPELMAB,530229.96,103.68,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,133.11520000000002
5.772,KNOB_HOLE,421360.71,34.56,5.0,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,153.30352
6.3024,IGG3,384763.02,172.8,4.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,145.88639999999998
5.9124,KNOB_HOLE,272510.88,172.8,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,152.334162629752
5.9124,KNOB_HOLE,272510.88,172.8,7.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,147.872072652472
6.411600000000001,IGG4,404683.89,34.56,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,166.36944
5.499,IGG3,389595.72,518.4,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,155.342453384968
6.6534,DOPPELMAB,530229.96,172.8,4.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,131.8872
5.7642,NANO_MB,241517.52,172.8,5.5,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,162.235173334152
6.411600000000001,IGG4,404683.89,34.56,5.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,158.5348
6.232200000000001,IGG4,455066.79,518.4,5.0,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,152.13129340223998
5.499,IGG3,389595.72,172.8,6.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,163.66299369799998
5.8422,IGG3,388669.23,518.4,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,174.171333334152
5.8422,IGG3,388669.23,172.8,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,151.232293334152
5.499,IGG3,389595.72,345.6,4.5,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,157.35536889815998
5.772,KNOB_HOLE,421360.71,172.8,7.0,135.0,0.0,0.0,0.4,0.0,15.0,0.0,0.0,152.583093334152
6.6534,DOPPELMAB,530229.96,172.8,6.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,132.8696
,IGG3,386148.75,518.4,6.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,159.88559999999998
6.411600000000001,IGG4,404683.89,34.56,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,173.86024
6.6534,DOPPELMAB,530229.96,34.56,4.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,131.805333334152
6.3024,IGG3,384763.02,518.4,5.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,167.962919049728
5.772,KNOB_HOLE,421360.71,103.68,5.0,0.0,0.0,0.0,0.4,135.0,15.0,67.5,0.0,148.44064
5.7642,NANO_MB,241517.52,172.8,5.0,0.0,15.0,0.0,0.4,135.0,0.0,67.5,0.0,154.26136
6.6534,DOPPELMAB,530229.96,34.56,7.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,134.179466665848
5.499,IGG3,389595.72,345.6,6.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,166.80398054664
5.772,KNOB_HOLE,421360.71,103.68,4.5,67.5,15.0,0.0,0.4,0.0,0.0,67.5,0.0,138.289173334152
6.3024,IGG3,384763.02,172.8,5.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,160.786133334152
6.162000000000001,IGG3,391603.56,518.4,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,148.617918992
6.162000000000001,IGG3,391603.56,518.4,7.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,161.18276128664797
6.3024,IGG3,384763.02,172.8,4.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,159.312533334152
6.162000000000001,IGG3,391603.56,172.8,7.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,159.3397264928
5.545800000000001,DOPPELMAB,524743.11,345.6,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,148.997333334152
5.772,KNOB_HOLE,421360.71,103.68,5.5,0.0,15.0,0.0,0.4,270.0,0.0,0.0,0.0,154.662506665848
6.3024,IGG3,384763.02,172.8,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,167.99040000000002
5.8422,IGG3,388669.23,518.4,4.5,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,167.138986665848
5.8422,IGG3,388669.23,345.6,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,179.81194666584798
5.499,IGG3,389595.72,518.4,4.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,166.783927716792
5.499,IGG3,389595.72,172.8,5.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,164.565154328632
6.3024,IGG3,384763.02,172.8,4.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,150.470933334152
5.545800000000001,DOPPELMAB,524743.11,172.8,5.0,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,147.278133334152
6.3024,IGG3,384763.02,172.8,5.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,174.1304
6.411600000000001,IGG4,404683.89,172.8,5.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,172.738666665848
,IGG3,386148.75,172.8,6.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,162.69362666584797
6.162000000000001,IGG3,391603.56,518.4,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,156.405056923752
6.162000000000001,IGG3,391603.56,518.4,5.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,153.421446068
6.232200000000001,IGG4,455066.79,518.4,4.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,154.145177385
6.162000000000001,IGG3,391603.56,518.4,5.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,151.41947360664798
5.8422,IGG3,388669.23,518.4,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,172.108293334152
6.6534,DOPPELMAB,530229.96,172.8,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,132.214666665848
5.8422,IGG3,388669.23,345.6,5.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,165.82912
6.3024,IGG3,384763.02,172.8,5.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,151.7808
5.545800000000001,DOPPELMAB,524743.11,518.4,5.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,144.985866665848
5.8422,IGG3,388669.23,172.8,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,182.169706665848
5.9124,KNOB_HOLE,272510.88,34.56,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,150.57727789592
6.3024,IGG3,384763.02,345.6,4.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,148.316531155848
5.9124,KNOB_HOLE,272510.88,34.56,5.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,149.914157937672
5.982600000000001,IGG3,386626.68,172.8,5.0,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,155.09430979664
5.545800000000001,DOPPELMAB,524743.11,518.4,7.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,147.278133334152
5.7642,NANO_MB,241517.52,293.76,4.5,0.0,15.0,0.0,0.4,135.0,0.0,67.5,0.0,152.550346665848
6.162000000000001,IGG3,391603.56,518.4,4.5,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,145.10462049672
5.499,IGG3,389595.72,518.4,7.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,166.554478215608
6.3024,IGG3,384763.02,518.4,7.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,171.359865149184
5.499,IGG3,389595.72,345.6,5.0,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,166.632572811752
5.499,IGG3,389595.72,172.8,6.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,166.884101595752
5.982600000000001,IGG3,386626.68,345.6,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,167.68516510264
6.6534,DOPPELMAB,530229.96,34.56,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,134.015733334152
6.411600000000001,IGG4,404683.89,172.8,5.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,168.01496
5.982600000000001,IGG3,386626.68,172.8,5.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,153.67104794808
5.7642,NANO_MB,241517.52,414.72,4.5,0.0,15.0,0.0,0.4,270.0,0.0,0.0,0.0,158.21552
5.499,IGG3,389595.72,345.6,6.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,172.773988654
6.6534,DOPPELMAB,530229.96,103.68,5.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,131.8872
6.162000000000001,IGG3,391603.56,172.8,5.0,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,151.512114476792
5.8422,IGG3,388669.23,518.4,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,166.967066665848
5.545800000000001,DOPPELMAB,524743.11,518.4,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,142.9392
5.8422,IGG3,388669.23,172.8,4.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,162.39072000000002
5.772,KNOB_HOLE,421360.71,172.8,5.5,0.0,15.0,135.0,0.4,0.0,0.0,67.5,0.0,152.583093334152
5.8422,IGG3,388669.23,518.4,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,181.956853334152
5.9124,KNOB_HOLE,272510.88,172.8,7.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,152.69534295495998
5.982600000000001,IGG3,386626.68,345.6,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,164.11176492264
6.232200000000001,IGG4,455066.79,172.8,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,169.03590677264
6.6534,DOPPELMAB,530229.96,34.56,4.5,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,132.787733334152
6.232200000000001,IGG4,455066.79,345.6,6.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,168.0329012028
5.982600000000001,IGG3,386626.68,518.4,5.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,154.99121445656
6.6534,DOPPELMAB,530229.96,103.68,5.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,132.8696
,IGG3,386148.75,345.6,5.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,159.26341333415198
6.3024,IGG3,384763.02,172.8,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,172.4112
6.6534,DOPPELMAB,530229.96,172.8,7.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,133.852
6.162000000000001,IGG3,391603.56,172.8,4.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,153.407073219528
6.232200000000001,IGG4,455066.79,518.4,5.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,156.68379772848
6.6534,DOPPELMAB,530229.96,172.8,5.5,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,133.852
6.411600000000001,IGG4,404683.89,172.8,5.0,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,162.27610666584798
6.411600000000001,IGG4,404683.89,103.68,4.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,158.452933334152
,IGG3,386148.75,518.4,4.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,157.069386665848
5.545800000000001,DOPPELMAB,524743.11,172.8,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,149.734133334152
5.499,IGG3,389595.72,518.4,4.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,160.447414059768
5.7642,NANO_MB,241517.52,172.8,5.5,0.0,15.0,135.0,0.4,135.0,0.0,0.0,0.0,165.68994666584797
5.545800000000001,DOPPELMAB,524743.11,518.4,5.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,144.576533334152
5.772,KNOB_HOLE,421360.71,103.68,6.0,0.0,0.0,135.0,0.4,0.0,15.0,67.5,0.0,153.27895999999998
5.9124,KNOB_HOLE,272510.88,34.56,4.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,150.146656469528
5.545800000000001,DOPPELMAB,524743.11,172.8,5.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,148.669866665848
6.232200000000001,IGG4,455066.79,345.6,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,143.399944986
5.772,KNOB_HOLE,421360.71,172.8,7.0,0.0,0.0,135.0,0.4,135.0,15.0,0.0,0.0,156.046053334152
5.9124,KNOB_HOLE,272510.88,172.8,7.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,148.002618851912
5.9124,KNOB_HOLE,272510.88,103.68,6.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,154.22544400368798
6.6534,DOPPELMAB,530229.96,34.56,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,135.898666665848
5.8422,IGG3,388669.23,345.6,5.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,184.994106665848
6.232200000000001,IGG4,455066.79,345.6,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,164.73901894768
5.7642,NANO_MB,241517.52,293.76,5.5,0.0,0.0,270.0,0.4,0.0,15.0,0.0,0.0,163.021093334152
5.499,IGG3,389595.72,172.8,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,170.92791670424
5.9124,KNOB_HOLE,272510.88,34.56,6.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,153.711387288808
5.499,IGG3,389595.72,172.8,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,172.372328954312
6.162000000000001,IGG3,391603.56,518.4,5.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,144.771156106952
5.982600000000001,IGG3,386626.68,345.6,5.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,155.77551288255998
6.3024,IGG3,384763.02,172.8,5.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,158.24826666584798
5.7642,NANO_MB,241517.52,172.8,6.5,0.0,0.0,135.0,0.4,135.0,15.0,0.0,0.0,168.448853334152
5.772,KNOB_HOLE,421360.71,103.68,5.0,67.5,0.0,0.0,0.4,0.0,15.0,67.5,0.0,142.53805333415198
5.982600000000001,IGG3,386626.68,172.8,7.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,169.83573907936
5.9124,KNOB_HOLE,272510.88,172.8,5.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,153.256680388632
5.8422,IGG3,388669.23,172.8,5.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,161.99775999999997
6.6534,DOPPELMAB,530229.96,34.56,7.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,135.489333334152
6.232200000000001,IGG4,455066.79,172.8,5.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,150.73342865672
5.545800000000001,DOPPELMAB,524743.11,518.4,5.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,149.0792
6.232200000000001,IGG4,455066.79,172.8,5.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,151.088069832808
5.7642,NANO_MB,241517.52,172.8,4.5,0.0,15.0,0.0,0.4,0.0,0.0,135.0,0.0,145.19871999999998
6.411600000000001,IGG4,404683.89,103.68,6.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,171.77264
5.8422,IGG3,388669.23,172.8,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,150.225333334152
6.162000000000001,IGG3,391603.56,172.8,4.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,139.411938032152
6.411600000000001,IGG4,404683.89,172.8,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,164.912213334152
6.6534,DOPPELMAB,530229.96,34.56,6.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,135.07999999999998
5.8422,IGG3,388669.23,518.4,7.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,171.84632
5.772,KNOB_HOLE,421360.71,103.68,6.0,0.0,0.0,135.0,0.4,135.0,15.0,0.0,0.0,155.50573333415198
5.772,KNOB_HOLE,421360.71,34.56,7.0,0.0,0.0,0.0,0.4,135.0,15.0,67.5,0.0,154.858986665848
5.982600000000001,IGG3,386626.68,518.4,5.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,166.59321085096002
5.8422,IGG3,388669.23,518.4,4.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,171.10952
5.982600000000001,IGG3,386626.68,172.8,6.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,164.7607671224
6.3024,IGG3,384763.02,518.4,5.5,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,163.01451972735202
6.232200000000001,IGG4,455066.79,345.6,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,163.269980901368
6.162000000000001,IGG3,391603.56,518.4,7.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,156.457711515448
6.6534,DOPPELMAB,530229.96,103.68,6.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,134.425066665848
5.982600000000001,IGG3,386626.68,518.4,5.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,160.40092302848
6.3024,IGG3,384763.02,518.4,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,169.991594422656
6.6534,DOPPELMAB,530229.96,34.56,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,131.068533334152
5.499,IGG3,389595.72,345.6,6.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,172.26355943392798
6.162000000000001,IGG3,391603.56,518.4,5.0,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,147.897977877352
5.982600000000001,IGG3,386626.68,172.8,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,168.40863128216
6.411600000000001,IGG4,404683.89,34.56,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,171.756266665848
5.9124,KNOB_HOLE,272510.88,172.8,5.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,151.99010864584
6.411600000000001,IGG4,404683.89,34.56,7.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,171.7972
6.6534,DOPPELMAB,530229.96,172.8,5.0,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,132.3784
6.232200000000001,IGG4,455066.79,172.8,5.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,163.05898514807998
,IGG3,386148.75,172.8,4.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,157.97810666584795
5.7642,NANO_MB,241517.52,172.8,5.0,0.0,15.0,135.0,0.4,135.0,0.0,0.0,0.0,162.014133334152
6.232200000000001,IGG4,455066.79,172.8,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,158.429124344568
6.411600000000001,IGG4,404683.89,103.68,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,172.132853334152
5.7642,NANO_MB,241517.52,293.76,6.0,0.0,0.0,135.0,0.4,135.0,15.0,0.0,0.0,164.396453334152
5.982600000000001,IGG3,386626.68,518.4,5.0,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,155.49974880632
6.162000000000001,IGG3,391603.56,172.8,6.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,157.117079813352
6.232200000000001,IGG4,455066.79,172.8,7.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,166.92808239855998
5.499,IGG3,389595.72,172.8,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,148.637759264872
5.7642,NANO_MB,241517.52,414.72,4.5,67.5,15.0,0.0,0.4,0.0,0.0,67.5,0.0,151.31416
5.982600000000001,IGG3,386626.68,518.4,5.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,160.21289864352
,IGG3,386148.75,518.4,5.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,156.37352
5.982600000000001,IGG3,386626.68,518.4,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,165.09088955192
6.232200000000001,IGG4,455066.79,172.8,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,172.571903578168
5.7642,NANO_MB,241517.52,172.8,5.5,67.5,15.0,0.0,0.4,0.0,0.0,67.5,0.0,157.470533334152
,IGG3,386148.75,345.6,6.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,168.01496
6.232200000000001,IGG4,455066.79,172.8,5.0,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,158.4347246312
6.162000000000001,IGG3,391603.56,518.4,5.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,150.871656013352
5.7642,NANO_MB,241517.52,414.72,5.5,0.0,15.0,270.0,0.4,0.0,0.0,0.0,0.0,164.31868
6.3024,IGG3,384763.02,172.8,5.0,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,159.312533334152
5.499,IGG3,389595.72,345.6,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,153.336649050312
5.499,IGG3,389595.72,172.8,5.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,153.946133252232
5.7642,NANO_MB,241517.52,293.76,4.5,67.5,15.0,0.0,0.4,0.0,0.0,67.5,0.0,149.578586665848
5.982600000000001,IGG3,386626.68,172.8,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,173.87502637256
5.772,KNOB_HOLE,421360.71,103.68,6.0,0.0,0.0,270.0,0.4,0.0,15.0,0.0,0.0,156.05424
5.545800000000001,DOPPELMAB,524743.11,518.4,5.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,147.933066665848
5.7642,NANO_MB,241517.52,172.8,6.5,0.0,0.0,270.0,0.4,0.0,15.0,0.0,0.0,169.161093334152
5.982600000000001,IGG3,386626.68,518.4,7.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,161.99080603248
6.162000000000001,IGG3,391603.56,345.6,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,141.2592657912
5.982600000000001,IGG3,386626.68,172.8,5.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,160.60570838544
5.545800000000001,DOPPELMAB,524743.11,172.8,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,150.634666665848
6.232200000000001,IGG4,455066.79,518.4,6.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,156.56553109924
6.3024,IGG3,384763.02,518.4,5.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,156.675926474432
5.9124,KNOB_HOLE,272510.88,34.56,4.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,135.89086237464
6.6534,DOPPELMAB,530229.96,103.68,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,132.460266665848
6.232200000000001,IGG4,455066.79,172.8,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,142.410620301368
5.8422,IGG3,388669.23,518.4,5.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,183.56144
6.162000000000001,IGG3,391603.56,172.8,5.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,153.623158902648
6.3024,IGG3,384763.02,518.4,7.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,167.04413208256
,IGG3,386148.75,518.4,7.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,163.07840000000002
5.772,KNOB_HOLE,421360.71,34.56,7.0,0.0,0.0,0.0,0.4,0.0,15.0,135.0,0.0,153.35263999999998
5.7642,NANO_MB,241517.52,414.72,6.5,0.0,0.0,0.0,0.4,0.0,15.0,135.0,0.0,158.32604
6.411600000000001,IGG4,404683.89,172.8,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,171.82994666584798
5.545800000000001,DOPPELMAB,524743.11,345.6,5.0,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,149.242933334152
5.9124,KNOB_HOLE,272510.88,103.68,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,136.01308899688
6.411600000000001,IGG4,404683.89,172.8,7.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,173.54095999999998
5.8422,IGG3,388669.23,518.4,5.0,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,164.84672
5.499,IGG3,389595.72,518.4,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,161.99720732632
5.772,KNOB_HOLE,421360.71,103.68,4.5,0.0,15.0,0.0,0.4,0.0,0.0,135.0,0.0,141.801253334152
5.7642,NANO_MB,241517.52,414.72,5.5,0.0,15.0,135.0,0.4,0.0,0.0,67.5,0.0,159.476266665848
