isoelectric_point,molecular_weight_da,product_conc_mg_ml,ph,kcl_conc,ps50_conc,llysine_conc,ps80_conc,mannitol_conc,citrate_conc,succinate_conc,fructose_conc,tm_c,protein_format_doppelmab,protein_format_igg3,protein_format_igg4,protein_format_knob_hole,protein_format_nano_mb
6.232200000000001,455066.79,345.6,6.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,154.628854824008,0.0,0.0,1.0,0.0,0.0
5.772,421360.71,34.56,7.0,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,155.24376,0.0,0.0,0.0,1.0,0.0
5.7642,241517.52,172.8,5.5,0.0,0.0,135.0,0.4,0.0,15.0,0.0,0.0,153.2544,0.0,0.0,0.0,0.0,1.0
6.6534,530229.96,34.56,5.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,132.95146666584802,1.0,0.0,0.0,0.0,0.0
6.162000000000001,391603.56,345.6,4.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,142.212254437208,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,34.56,5.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,141.90717733047998,0.0,0.0,0.0,1.0,0.0
6.162000000000001,391603.56,518.4,7.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,159.968143622952,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,345.6,5.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,146.295733334152,1.0,0.0,0.0,0.0,0.0
5.8422,388669.23,172.8,5.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,163.88888,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,172.8,4.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,161.59661333415198,0.0,0.0,1.0,0.0,0.0
5.7642,241517.52,172.8,5.5,0.0,0.0,67.5,0.4,0.0,15.0,0.0,135.0,157.102133334152,0.0,0.0,0.0,0.0,1.0
5.499,389595.72,518.4,6.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,164.999444353448,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,345.6,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,166.95888,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,172.8,6.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,180.646986665848,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,172.8,5.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,165.64901333415202,0.0,0.0,1.0,0.0,0.0
5.9124,272510.88,172.8,5.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,145.825410979672,0.0,0.0,0.0,1.0,0.0
6.232200000000001,455066.79,518.4,5.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,158.295985011912,0.0,0.0,1.0,0.0,0.0
5.545800000000001,524743.11,172.8,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,150.0616,1.0,0.0,0.0,0.0,0.0
6.232200000000001,455066.79,345.6,5.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,157.819948002248,0.0,0.0,1.0,0.0,0.0
6.008475652173914,386148.75,345.6,6.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,169.054666665848,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,34.56,4.5,0.0,0.0,0.0,0.4,0.0,0.0,15.0,270.0,153.827466665848,0.0,0.0,0.0,1.0,0.0
5.982600000000001,386626.68,518.4,6.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,159.86367302848,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,172.8,5.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,148.997333334152,1.0,0.0,0.0,0.0,0.0
5.8422,388669.23,518.4,4.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,167.171733334152,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,172.8,5.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,163.27343606848,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,172.8,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,165.059573334152,0.0,0.0,1.0,0.0,0.0
5.499,389595.72,345.6,5.0,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,163.042044364952,0.0,1.0,0.0,0.0,0.0
6.008475652173914,386148.75,518.4,5.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,163.880693334152,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,172.8,4.5,0.0,0.0,67.5,0.4,135.0,0.0,15.0,0.0,146.54952,0.0,0.0,0.0,1.0,0.0
5.9124,272510.88,103.68,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,153.06134514496802,0.0,0.0,0.0,1.0,0.0
6.3024,384763.02,172.8,5.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,163.16026666584798,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,172.8,6.0,135.0,0.0,0.0,0.4,0.0,15.0,0.0,0.0,150.28264,0.0,0.0,0.0,1.0,0.0
5.499,389595.72,518.4,5.0,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,158.305773095368,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,103.68,5.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,132.787733334152,1.0,0.0,0.0,0.0,0.0
6.3024,384763.02,518.4,5.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,159.831719181536,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,103.68,5.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,160.94168,0.0,0.0,1.0,0.0,0.0
6.008475652173914,386148.75,172.8,5.0,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,165.58352,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,518.4,5.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,148.36806089463198,0.0,0.0,1.0,0.0,0.0
5.8422,388669.23,518.4,7.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,179.79557333415198,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,518.4,6.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,161.23108221968,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,345.6,4.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,147.35955028184,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,103.68,6.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,133.19706666584798,1.0,0.0,0.0,0.0,0.0
6.008475652173914,386148.75,518.4,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,162.65269333415202,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,518.4,4.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,153.274876538968,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,5.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,147.346143166952,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,293.76,5.5,0.0,0.0,135.0,0.4,0.0,15.0,0.0,0.0,154.326853334152,0.0,0.0,0.0,0.0,1.0
6.6534,530229.96,172.8,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,133.36079999999998,1.0,0.0,0.0,0.0,0.0
5.772,421360.71,172.8,5.0,135.0,0.0,0.0,0.4,0.0,15.0,0.0,0.0,140.07386666584802,0.0,0.0,0.0,1.0,0.0
6.162000000000001,391603.56,172.8,6.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,158.7283114328,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,518.4,5.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,156.257910585928,0.0,0.0,1.0,0.0,0.0
5.982600000000001,386626.68,518.4,5.0,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,154.83852955383998,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,345.6,6.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,171.586266604552,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,34.56,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,174.064906665848,0.0,0.0,1.0,0.0,0.0
5.545800000000001,524743.11,172.8,5.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,145.23146666584802,1.0,0.0,0.0,0.0,0.0
5.8422,388669.23,518.4,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,169.619546665848,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,103.68,6.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,172.17378666584798,0.0,0.0,1.0,0.0,0.0
6.411600000000001,404683.89,103.68,5.0,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,171.19957333415198,0.0,0.0,1.0,0.0,0.0
5.499,389595.72,518.4,7.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,174.484459595288,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,293.76,4.5,135.0,0.0,0.0,0.4,0.0,0.0,15.0,0.0,149.635893334152,0.0,0.0,0.0,0.0,1.0
5.982600000000001,386626.68,172.8,4.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,145.73141409544,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,34.56,5.0,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,153.32740781735998,0.0,0.0,0.0,1.0,0.0
5.9124,272510.88,34.56,5.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,147.74393113,0.0,0.0,0.0,1.0,0.0
5.9124,272510.88,172.8,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,142.23246853784,0.0,0.0,0.0,1.0,0.0
5.9124,272510.88,172.8,5.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,151.65275653824,0.0,0.0,0.0,1.0,0.0
6.008475652173914,386148.75,172.8,5.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,159.13242666584802,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,414.72,4.5,0.0,0.0,135.0,0.4,0.0,0.0,15.0,0.0,150.765653334152,0.0,0.0,0.0,0.0,1.0
5.772,421360.71,172.8,5.0,0.0,0.0,67.5,0.4,0.0,15.0,0.0,135.0,148.481573334152,0.0,0.0,0.0,1.0,0.0
6.6534,530229.96,172.8,5.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,133.52453333415198,1.0,0.0,0.0,0.0,0.0
6.008475652173914,386148.75,172.8,7.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,168.522533334152,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,4.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,145.813934902152,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,103.68,7.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,133.11520000000002,1.0,0.0,0.0,0.0,0.0
5.772,421360.71,34.56,5.0,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,153.30352,0.0,0.0,0.0,1.0,0.0
6.3024,384763.02,172.8,4.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,145.88639999999998,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,172.8,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,152.334162629752,0.0,0.0,0.0,1.0,0.0
5.9124,272510.88,172.8,7.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,147.872072652472,0.0,0.0,0.0,1.0,0.0
6.411600000000001,404683.89,34.56,5.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,166.36944,0.0,0.0,1.0,0.0,0.0
5.499,389595.72,518.4,4.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,155.342453384968,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,172.8,4.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,131.8872,1.0,0.0,0.0,0.0,0.0
5.7642,241517.52,172.8,5.5,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,162.235173334152,0.0,0.0,0.0,0.0,1.0
6.411600000000001,404683.89,34.56,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,158.5348,0.0,0.0,1.0,0.0,0.0
6.232200000000001,455066.79,518.4,5.0,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,152.13129340223998,0.0,0.0,1.0,0.0,0.0
5.499,389595.72,172.8,6.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,163.66299369799998,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,518.4,7.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,174.171333334152,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,172.8,4.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,151.232293334152,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,345.6,4.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,157.35536889815998,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,172.8,7.0,135.0,0.0,0.0,0.4,0.0,15.0,0.0,0.0,152.583093334152,0.0,0.0,0.0,1.0,0.0
6.6534,530229.96,172.8,6.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,132.8696,1.0,0.0,0.0,0.0,0.0
6.008475652173914,386148.75,518.4,6.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,159.88559999999998,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,34.56,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,173.86024,0.0,0.0,1.0,0.0,0.0
6.6534,530229.96,34.56,4.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,131.805333334152,1.0,0.0,0.0,0.0,0.0
6.3024,384763.02,518.4,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,167.962919049728,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,103.68,5.0,0.0,0.0,67.5,0.4,135.0,15.0,0.0,0.0,148.44064,0.0,0.0,0.0,1.0,0.0
5.7642,241517.52,172.8,5.0,0.0,0.0,67.5,0.4,135.0,0.0,15.0,0.0,154.26136,0.0,0.0,0.0,0.0,1.0
6.6534,530229.96,34.56,7.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,134.179466665848,1.0,0.0,0.0,0.0,0.0
5.499,389595.72,345.6,6.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,166.80398054664,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,103.68,4.5,67.5,0.0,67.5,0.4,0.0,0.0,15.0,0.0,138.289173334152,0.0,0.0,0.0,1.0,0.0
6.3024,384763.02,172.8,5.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,160.786133334152,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,5.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,148.617918992,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,7.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,161.18276128664797,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,172.8,4.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,159.312533334152,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,172.8,7.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,159.3397264928,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,345.6,5.0,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,148.997333334152,1.0,0.0,0.0,0.0,0.0
5.772,421360.71,103.68,5.5,0.0,0.0,0.0,0.4,270.0,0.0,15.0,0.0,154.662506665848,0.0,0.0,0.0,1.0,0.0
6.3024,384763.02,172.8,5.0,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,167.99040000000002,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,518.4,4.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,167.138986665848,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,345.6,7.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,179.81194666584798,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,518.4,4.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,166.783927716792,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,172.8,5.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,164.565154328632,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,172.8,4.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,150.470933334152,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,172.8,5.0,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,147.278133334152,1.0,0.0,0.0,0.0,0.0
6.3024,384763.02,172.8,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,174.1304,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,172.8,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,172.738666665848,0.0,0.0,1.0,0.0,0.0
6.008475652173914,386148.75,172.8,6.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,162.69362666584797,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,5.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,156.405056923752,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,5.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,153.421446068,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,518.4,4.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,154.145177385,0.0,0.0,1.0,0.0,0.0
6.162000000000001,391603.56,518.4,5.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,151.41947360664798,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,518.4,5.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,172.108293334152,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,172.8,5.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,132.214666665848,1.0,0.0,0.0,0.0,0.0
5.8422,388669.23,345.6,5.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,165.82912,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,172.8,5.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,151.7808,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,518.4,5.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,144.985866665848,1.0,0.0,0.0,0.0,0.0
5.8422,388669.23,172.8,5.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,182.169706665848,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,34.56,7.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,150.57727789592,0.0,0.0,0.0,1.0,0.0
6.3024,384763.02,345.6,4.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,148.316531155848,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,34.56,5.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,149.914157937672,0.0,0.0,0.0,1.0,0.0
5.982600000000001,386626.68,172.8,5.0,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,155.09430979664,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,518.4,7.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,147.278133334152,1.0,0.0,0.0,0.0,0.0
5.7642,241517.52,293.76,4.5,0.0,0.0,67.5,0.4,135.0,0.0,15.0,0.0,152.550346665848,0.0,0.0,0.0,0.0,1.0
6.162000000000001,391603.56,518.4,4.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,145.10462049672,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,518.4,7.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,166.554478215608,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,518.4,7.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,171.359865149184,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,345.6,5.0,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,166.632572811752,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,172.8,6.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,166.884101595752,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,345.6,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,167.68516510264,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,34.56,5.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,134.015733334152,1.0,0.0,0.0,0.0,0.0
6.411600000000001,404683.89,172.8,5.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,168.01496,0.0,0.0,1.0,0.0,0.0
5.982600000000001,386626.68,172.8,5.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,153.67104794808,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,414.72,4.5,0.0,0.0,0.0,0.4,270.0,0.0,15.0,0.0,158.21552,0.0,0.0,0.0,0.0,1.0
5.499,389595.72,345.6,6.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,172.773988654,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,103.68,5.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,131.8872,1.0,0.0,0.0,0.0,0.0
6.162000000000001,391603.56,172.8,5.0,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,151.512114476792,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,518.4,4.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,166.967066665848,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,518.4,4.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,142.9392,1.0,0.0,0.0,0.0,0.0
5.8422,388669.23,172.8,4.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,162.39072000000002,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,172.8,5.5,0.0,0.0,67.5,0.4,0.0,0.0,15.0,135.0,152.583093334152,0.0,0.0,0.0,1.0,0.0
5.8422,388669.23,518.4,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,181.956853334152,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,172.8,7.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,152.69534295495998,0.0,0.0,0.0,1.0,0.0
5.982600000000001,386626.68,345.6,5.0,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,164.11176492264,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,5.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,169.03590677264,0.0,0.0,1.0,0.0,0.0
6.6534,530229.96,34.56,4.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,132.787733334152,1.0,0.0,0.0,0.0,0.0
6.232200000000001,455066.79,345.6,6.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,168.0329012028,0.0,0.0,1.0,0.0,0.0
5.982600000000001,386626.68,518.4,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,154.99121445656,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,103.68,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,132.8696,1.0,0.0,0.0,0.0,0.0
6.008475652173914,386148.75,345.6,5.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,159.26341333415198,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,172.8,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,172.4112,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,172.8,7.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,133.852,1.0,0.0,0.0,0.0,0.0
6.162000000000001,391603.56,172.8,4.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,153.407073219528,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,518.4,5.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,156.68379772848,0.0,0.0,1.0,0.0,0.0
6.6534,530229.96,172.8,5.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,133.852,1.0,0.0,0.0,0.0,0.0
6.411600000000001,404683.89,172.8,5.0,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,162.27610666584798,0.0,0.0,1.0,0.0,0.0
6.411600000000001,404683.89,103.68,4.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,158.452933334152,0.0,0.0,1.0,0.0,0.0
6.008475652173914,386148.75,518.4,4.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,157.069386665848,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,172.8,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,149.734133334152,1.0,0.0,0.0,0.0,0.0
5.499,389595.72,518.4,4.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,160.447414059768,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,172.8,5.5,0.0,0.0,0.0,0.4,135.0,0.0,15.0,135.0,165.68994666584797,0.0,0.0,0.0,0.0,1.0
5.545800000000001,524743.11,518.4,5.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,144.576533334152,1.0,0.0,0.0,0.0,0.0
5.772,421360.71,103.68,6.0,0.0,0.0,67.5,0.4,0.0,15.0,0.0,135.0,153.27895999999998,0.0,0.0,0.0,1.0,0.0
5.9124,272510.88,34.56,4.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,150.146656469528,0.0,0.0,0.0,1.0,0.0
5.545800000000001,524743.11,172.8,5.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,148.669866665848,1.0,0.0,0.0,0.0,0.0
6.232200000000001,455066.79,345.6,4.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,143.399944986,0.0,0.0,1.0,0.0,0.0
5.772,421360.71,172.8,7.0,0.0,0.0,0.0,0.4,135.0,15.0,0.0,135.0,156.046053334152,0.0,0.0,0.0,1.0,0.0
5.9124,272510.88,172.8,7.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,148.002618851912,0.0,0.0,0.0,1.0,0.0
5.9124,272510.88,103.68,6.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,154.22544400368798,0.0,0.0,0.0,1.0,0.0
6.6534,530229.96,34.56,7.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,135.898666665848,1.0,0.0,0.0,0.0,0.0
5.8422,388669.23,345.6,5.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,184.994106665848,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,345.6,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,164.73901894768,0.0,0.0,1.0,0.0,0.0
